transaction_id,user_id,transaction_type_id,amount,transaction_date
TX0040393,USR05723,TX_QR,1233498.99,2026-01-10
TX0040394,USR05723,TX_QR,247652.55,2026-01-21
TX0040395,USR05723,TX_TRF,1040968.51,2026-02-14
TX0040396,USR05723,TX_QR,193467.82,2026-03-09
TX0040397,USR05723,TX_TRF,445149.49,2026-02-28
TX0040398,USR05723,TX_TRF,906332.89,2026-02-20
TX0040399,USR05723,TX_TRF,384173.47,2026-04-23
TX0040400,USR05723,TX_TRF,471206.51,2026-04-24
TX0040401,USR05723,TX_QR,1280735.07,2026-04-24
TX0040402,USR05723,TX_TRF,216387.06,2026-04-22
TX0040403,USR05723,TX_TRF,1289286.4,2026-05-18
TX0040404,USR05723,TX_TRF,200343.72,2026-06-02
TX0040405,USR05723,TX_TRF,848749.26,2026-05-16
TX0040406,USR05723,TX_TRF,488845.56,2026-06-03
TX0040407,USR05723,TX_QR,1423246.67,2026-06-07
TX0040408,USR05723,TX_QR,787228.1,2026-05-24
TX0040409,USR05723,TX_TRF,905812.39,2026-05-12
TX0040410,USR05724,TX_SAV,17901323.3,2026-04-04
TX0040411,USR05724,TX_QR,561614.01,2026-05-04
TX0040412,USR05724,TX_TRF,634189.33,2026-05-07
TX0040413,USR05724,TX_TRF,1367955.72,2026-05-16
TX0040414,USR05724,TX_QR,1323269.89,2026-05-13
TX0040415,USR05724,TX_QR,1003405.08,2026-05-15
TX0040416,USR05724,TX_TRF,375899.68,2026-05-03
TX0040417,USR05724,TX_QR,653969.91,2026-06-30
TX0040418,USR05725,TX_TRF,1942272.08,2026-02-25
TX0040419,USR05725,TX_QR,672160.33,2026-03-03
TX0040420,USR05725,TX_QR,179617.33,2026-02-16
TX0040421,USR05725,TX_QR,1571575.3,2026-02-24
TX0040422,USR05725,TX_QR,1211539.63,2026-02-15
TX0040423,USR05725,TX_QR,353652.91,2026-02-12
TX0040424,USR05725,TX_QR,467448.75,2026-02-16
TX0040425,USR05727,TX_TRF,1770104.31,2026-01-08
TX0040426,USR05727,TX_TRF,824669.35,2026-01-10
TX0040427,USR05727,TX_TRF,645445.67,2026-01-09
TX0040428,USR05727,TX_QR,925179.98,2026-01-24
TX0040429,USR05727,TX_TRF,314011.48,2026-01-17
TX0040430,USR05727,TX_TRF,1509620.5,2026-01-21
TX0040431,USR05727,TX_TRF,1350089.12,2026-01-12
TX0040432,USR05727,TX_QR,767177.3,2026-02-01
TX0040433,USR05727,TX_QR,1936063.69,2026-03-07
TX0040434,USR05727,TX_QR,971396.17,2026-03-07
TX0040435,USR05727,TX_TRF,1500206.6,2026-04-02
TX0040436,USR05727,TX_TRF,1734138.27,2026-03-09
TX0040437,USR05727,TX_QR,277585.42,2026-03-11
TX0040438,USR05727,TX_QR,932556.92,2026-03-25
TX0040439,USR05729,TX_SAV,49480389.55,2026-06-24
TX0040440,USR05731,TX_QR,1826688.2,2026-05-04
TX0040441,USR05731,TX_QR,395653.8,2026-05-20
TX0040442,USR05731,TX_TRF,570483.68,2026-05-17
TX0040443,USR05731,TX_QR,454017.32,2026-04-28
TX0040444,USR05731,TX_QR,1819050.32,2026-05-29
TX0040445,USR05731,TX_TRF,536611.29,2026-05-31
TX0040446,USR05731,TX_TRF,1038263.81,2026-06-13
TX0040447,USR05731,TX_QR,272320.91,2026-06-14
TX0040448,USR05731,TX_QR,1208494.82,2026-06-19
TX0040449,USR05733,TX_SAV,43811657.91,2026-01-25
TX0040450,USR05733,TX_TRF,64811.36,2026-02-21
TX0040451,USR05733,TX_QR,1933735.66,2026-02-15
TX0040452,USR05733,TX_QR,1254991.46,2026-02-12
TX0040453,USR05733,TX_TRF,1356924.9,2026-03-15
TX0040454,USR05733,TX_QR,1672204.13,2026-03-30
TX0040455,USR05733,TX_QR,1594762.51,2026-03-19
TX0040456,USR05733,TX_TRF,1535169.56,2026-03-29
TX0040457,USR05733,TX_QR,651727.72,2026-04-17
TX0040458,USR05733,TX_QR,648083.44,2026-04-15
TX0040459,USR05733,TX_QR,1338337.57,2026-05-01
TX0040460,USR05733,TX_TRF,1021499.31,2026-04-20
TX0040461,USR05733,TX_TRF,793078.0,2026-04-28
TX0040462,USR05733,TX_TRF,483529.14,2026-04-22
TX0040463,USR05733,TX_QR,816398.79,2026-04-13
TX0040464,USR05733,TX_QR,1537053.82,2026-05-22
TX0040465,USR05733,TX_TRF,13886.39,2026-05-15
TX0040466,USR05733,TX_TRF,509414.64,2026-05-17
TX0040467,USR05733,TX_QR,1342555.0,2026-06-09
TX0040468,USR05733,TX_QR,113190.79,2026-06-19
TX0040469,USR05733,TX_TRF,1409780.8,2026-06-26
TX0040470,USR05733,TX_TRF,62739.91,2026-06-19
TX0040471,USR05735,TX_TRF,1212091.6,2026-03-11
TX0040472,USR05735,TX_QR,1748854.21,2026-03-06
TX0040473,USR05735,TX_TRF,594526.27,2026-03-21
TX0040474,USR05735,TX_QR,1101155.41,2026-03-14
TX0040475,USR05735,TX_TRF,1226990.53,2026-03-26
TX0040476,USR05735,TX_QR,613971.35,2026-03-04
TX0040477,USR05735,TX_TRF,494993.5,2026-03-23
TX0040478,USR05735,TX_TRF,924167.93,2026-03-30
TX0040479,USR05735,TX_QR,1282088.57,2026-05-07
TX0040480,USR05735,TX_TRF,93618.76,2026-05-19
TX0040481,USR05735,TX_TRF,1740845.97,2026-05-19
TX0040482,USR05735,TX_TRF,1376429.65,2026-05-14
TX0040483,USR05735,TX_TRF,1899077.91,2026-05-13
TX0040484,USR05735,TX_QR,114213.1,2026-05-24
TX0040485,USR05735,TX_QR,1667148.19,2026-05-19
TX0040486,USR05737,TX_QR,942855.74,2026-05-17
TX0040487,USR05737,TX_QR,852627.49,2026-05-07
TX0040488,USR05737,TX_QR,1783798.72,2026-05-16
TX0040489,USR05737,TX_TRF,1555264.69,2026-05-11
TX0040490,USR05737,TX_QR,578518.85,2026-05-12
TX0040491,USR05737,TX_QR,789454.02,2026-05-02
TX0040492,USR05737,TX_QR,933600.91,2026-05-19
TX0040493,USR05737,TX_QR,881783.35,2026-06-18
TX0040494,USR05737,TX_QR,690881.02,2026-06-23
TX0040495,USR05737,TX_TRF,1492947.56,2026-06-22
TX0040496,USR05737,TX_QR,1488644.26,2026-06-16
TX0040497,USR05737,TX_TRF,1636770.84,2026-06-19
TX0040498,USR05737,TX_QR,1581498.56,2026-06-03
TX0040499,USR05737,TX_TRF,982449.88,2026-06-16
TX0040500,USR05737,TX_TRF,1032090.25,2026-06-26
TX0040501,USR05739,TX_QR,1301986.24,2026-06-03
TX0040502,USR05739,TX_QR,1266221.48,2026-06-20
TX0040503,USR05739,TX_QR,522778.22,2026-06-21
TX0040504,USR05739,TX_TRF,874659.55,2026-06-14
TX0040505,USR05739,TX_QR,804899.51,2026-06-03
TX0040506,USR05739,TX_QR,1265258.09,2026-06-08
TX0040507,USR05739,TX_QR,1593833.99,2026-06-25
TX0040508,USR05740,TX_QR,65833.42,2026-06-18
TX0040509,USR05740,TX_TRF,1742396.51,2026-06-12
TX0040510,USR05740,TX_TRF,555897.43,2026-06-14
TX0040511,USR05740,TX_QR,10946.07,2026-05-27
TX0040512,USR05740,TX_QR,1074225.08,2026-05-22
TX0040513,USR05741,TX_SAV,35884829.72,2026-04-29
TX0040514,USR05741,TX_TRF,103574.49,2026-05-15
TX0040515,USR05741,TX_TRF,703686.11,2026-06-02
TX0040516,USR05741,TX_QR,1572791.37,2026-05-16
TX0040517,USR05741,TX_QR,1634006.37,2026-05-17
TX0040518,USR05741,TX_TRF,786188.1,2026-06-02
TX0040519,USR05741,TX_TRF,145097.07,2026-05-10
TX0040520,USR05741,TX_TRF,1591944.01,2026-05-30
TX0040521,USR05742,TX_TRF,140356.3,2026-03-07
TX0040522,USR05742,TX_QR,1456833.83,2026-03-07
TX0040523,USR05742,TX_TRF,1310165.73,2026-03-06
TX0040524,USR05742,TX_TRF,810501.85,2026-03-31
TX0040525,USR05742,TX_QR,1454598.75,2026-04-10
TX0040526,USR05742,TX_TRF,1635459.66,2026-04-28
TX0040527,USR05742,TX_TRF,939378.78,2026-04-13
TX0040528,USR05742,TX_QR,505533.77,2026-04-17
TX0040529,USR05742,TX_QR,1718373.04,2026-04-06
TX0040530,USR05742,TX_QR,1840175.37,2026-06-27
TX0040531,USR05742,TX_QR,1738217.42,2026-06-11
TX0040532,USR05742,TX_QR,560627.57,2026-06-10
TX0040533,USR05743,TX_TRF,1970687.64,2026-05-30
TX0040534,USR05743,TX_TRF,1069677.64,2026-06-04
TX0040535,USR05743,TX_TRF,798068.17,2026-06-01
TX0040536,USR05743,TX_TRF,1791002.31,2026-05-31
TX0040537,USR05743,TX_QR,399034.55,2026-06-11
TX0040538,USR05744,TX_SAV,40568050.03,2026-03-15
TX0040539,USR05744,TX_QR,1946531.53,2026-04-21
TX0040540,USR05744,TX_QR,717115.66,2026-04-17
TX0040541,USR05744,TX_QR,925838.65,2026-04-19
TX0040542,USR05744,TX_TRF,777767.04,2026-05-08
TX0040543,USR05744,TX_QR,475021.82,2026-05-17
TX0040544,USR05744,TX_QR,976332.28,2026-05-24
TX0040545,USR05744,TX_TRF,1744200.94,2026-05-21
TX0040546,USR05744,TX_TRF,144726.89,2026-05-01
TX0040547,USR05744,TX_QR,676429.67,2026-05-09
TX0040548,USR05744,TX_QR,138896.76,2026-05-05
TX0040549,USR05744,TX_QR,1560205.91,2026-06-18
TX0040550,USR05744,TX_TRF,1179528.4,2026-06-17
TX0040551,USR05744,TX_TRF,1609683.3,2026-06-03
TX0040552,USR05744,TX_TRF,783649.54,2026-06-27
TX0040553,USR05745,TX_SAV,18065727.4,2026-03-07
TX0040554,USR05745,TX_TRF,369536.11,2026-05-23
TX0040555,USR05745,TX_QR,1955684.76,2026-05-24
TX0040556,USR05745,TX_TRF,1077689.46,2026-05-27
TX0040557,USR05745,TX_QR,430555.65,2026-05-12
TX0040558,USR05745,TX_QR,1465877.14,2026-05-22
TX0040559,USR05745,TX_TRF,1234321.77,2026-05-24
TX0040560,USR05746,TX_SAV,43361251.64,2026-03-01
TX0040561,USR05746,TX_TRF,1227855.1,2026-04-12
TX0040562,USR05746,TX_TRF,843889.88,2026-04-10
TX0040563,USR05746,TX_TRF,1209586.38,2026-03-26
TX0040564,USR05746,TX_TRF,993877.11,2026-03-23
TX0040565,USR05746,TX_TRF,1809425.02,2026-05-12
TX0040566,USR05746,TX_TRF,175231.04,2026-05-12
TX0040567,USR05746,TX_TRF,1387975.17,2026-05-01
TX0040568,USR05746,TX_TRF,952022.31,2026-05-03
TX0040569,USR05746,TX_TRF,1258498.76,2026-05-14
TX0040570,USR05746,TX_TRF,1956852.82,2026-04-19
TX0040571,USR05747,TX_QR,1828143.96,2026-05-15
TX0040572,USR05747,TX_QR,1412284.25,2026-05-08
TX0040573,USR05747,TX_QR,43257.0,2026-05-05
TX0040574,USR05747,TX_QR,1106390.43,2026-04-30
TX0040575,USR05747,TX_QR,1719790.9,2026-04-22
TX0040576,USR05747,TX_TRF,1951646.63,2026-04-20
TX0040577,USR05748,TX_SAV,35558020.05,2026-04-28
TX0040578,USR05748,TX_QR,1654066.14,2026-05-26
TX0040579,USR05748,TX_TRF,124336.41,2026-05-10
TX0040580,USR05748,TX_QR,658532.13,2026-05-18
TX0040581,USR05749,TX_TRF,1598075.06,2026-02-11
TX0040582,USR05749,TX_QR,190001.14,2026-01-27
TX0040583,USR05749,TX_QR,341666.73,2026-01-20
TX0040584,USR05749,TX_QR,820545.46,2026-01-20
TX0040585,USR05749,TX_QR,761775.94,2026-01-24
TX0040586,USR05749,TX_TRF,1800385.34,2026-02-01
TX0040587,USR05749,TX_QR,177258.21,2026-05-09
TX0040588,USR05749,TX_QR,631141.47,2026-05-08
TX0040589,USR05749,TX_QR,946899.32,2026-05-04
TX0040590,USR05749,TX_TRF,1573417.31,2026-05-07
TX0040591,USR05749,TX_TRF,797063.65,2026-04-24
TX0040592,USR05749,TX_QR,1550189.13,2026-04-25
TX0040593,USR05749,TX_QR,286242.45,2026-05-18
TX0040594,USR05749,TX_TRF,1386312.98,2026-05-19
TX0040595,USR05749,TX_TRF,1860604.38,2026-05-24
TX0040596,USR05749,TX_TRF,1266797.38,2026-05-30
TX0040597,USR05752,TX_TRF,1646798.88,2026-06-03
TX0040598,USR05752,TX_TRF,1610533.25,2026-05-16
TX0040599,USR05752,TX_TRF,1696653.94,2026-05-24
TX0040600,USR05752,TX_QR,1469836.54,2026-06-03
TX0040601,USR05752,TX_TRF,69030.41,2026-05-25
TX0040602,USR05752,TX_TRF,1260617.68,2026-05-11
TX0040603,USR05756,TX_SAV,11238521.77,2026-03-23
TX0040604,USR05756,TX_TRF,110454.28,2026-04-18
TX0040605,USR05756,TX_QR,888996.76,2026-04-27
TX0040606,USR05756,TX_TRF,987328.96,2026-04-30
TX0040607,USR05756,TX_TRF,1594588.95,2026-04-13
TX0040608,USR05756,TX_TRF,202705.26,2026-04-11
TX0040609,USR05756,TX_TRF,191797.14,2026-06-01
TX0040610,USR05756,TX_TRF,263566.5,2026-05-09
TX0040611,USR05756,TX_QR,78419.93,2026-05-24
TX0040612,USR05756,TX_TRF,1670296.54,2026-05-20
TX0040613,USR05756,TX_QR,1545567.31,2026-05-21
TX0040614,USR05756,TX_QR,1817988.55,2026-05-09
TX0040615,USR05756,TX_TRF,1405044.72,2026-06-23
TX0040616,USR05756,TX_TRF,1801717.13,2026-06-30
TX0040617,USR05756,TX_QR,1393216.99,2026-06-30
TX0040618,USR05756,TX_TRF,1014773.25,2026-06-17
TX0040619,USR05756,TX_QR,467689.41,2026-06-30
TX0040620,USR05756,TX_TRF,1360309.9,2026-06-14
TX0040621,USR05759,TX_SAV,5547024.05,2026-02-16
TX0040622,USR05759,TX_QR,42106.63,2026-05-21
TX0040623,USR05759,TX_QR,1116417.16,2026-05-13
TX0040624,USR05759,TX_QR,1800135.3,2026-05-30
TX0040625,USR05759,TX_QR,731534.95,2026-05-22
TX0040626,USR05759,TX_QR,72006.85,2026-05-15
TX0040627,USR05759,TX_TRF,339086.45,2026-05-26
TX0040628,USR05759,TX_QR,165840.99,2026-06-04
TX0040629,USR05759,TX_TRF,1918750.79,2026-05-11
TX0040630,USR05760,TX_SAV,20740972.16,2026-02-07
TX0040631,USR05760,TX_TRF,1958142.7,2026-03-29
TX0040632,USR05760,TX_TRF,1940183.12,2026-03-27
TX0040633,USR05760,TX_TRF,1028380.75,2026-04-05
TX0040634,USR05760,TX_QR,364418.91,2026-03-19
TX0040635,USR05760,TX_QR,231499.02,2026-03-26
TX0040636,USR05760,TX_TRF,516946.95,2026-03-18
TX0040637,USR05760,TX_TRF,1253806.47,2026-04-21
TX0040638,USR05760,TX_QR,705496.98,2026-04-08
TX0040639,USR05760,TX_TRF,782275.71,2026-04-07
TX0040640,USR05760,TX_TRF,990802.63,2026-04-09
TX0040641,USR05760,TX_TRF,36013.09,2026-04-12
TX0040642,USR05760,TX_TRF,12111.4,2026-04-10
TX0040643,USR05760,TX_TRF,550973.13,2026-04-25
TX0040644,USR05760,TX_QR,1899385.59,2026-04-27
TX0040645,USR05760,TX_QR,825997.08,2026-05-13
TX0040646,USR05760,TX_QR,861742.31,2026-05-29
TX0040647,USR05760,TX_TRF,1390025.82,2026-05-15
TX0040648,USR05760,TX_TRF,44601.02,2026-06-30
TX0040649,USR05760,TX_TRF,1814044.47,2026-06-30
TX0040650,USR05760,TX_TRF,1826652.95,2026-06-29
TX0040651,USR05760,TX_TRF,337248.34,2026-06-28
TX0040652,USR05760,TX_TRF,867479.98,2026-06-14
TX0040653,USR05760,TX_TRF,1219397.11,2026-06-19
TX0040654,USR05760,TX_TRF,138085.72,2026-06-11
TX0040655,USR05760,TX_TRF,1955521.55,2026-06-26
TX0040656,USR05761,TX_TRF,1341391.67,2026-05-10
TX0040657,USR05761,TX_QR,129803.71,2026-04-25
TX0040658,USR05761,TX_QR,1582277.89,2026-04-24
TX0040659,USR05761,TX_QR,618613.64,2026-05-08
TX0040660,USR05761,TX_TRF,83044.24,2026-05-12
TX0040661,USR05761,TX_TRF,1373000.49,2026-05-16
TX0040662,USR05761,TX_TRF,1809930.18,2026-04-23
TX0040663,USR05761,TX_QR,1981853.91,2026-04-26
TX0040664,USR05762,TX_TRF,1185498.42,2026-02-22
TX0040665,USR05762,TX_QR,1925276.04,2026-03-14
TX0040666,USR05762,TX_TRF,1924349.36,2026-03-15
TX0040667,USR05762,TX_TRF,974540.65,2026-02-18
TX0040668,USR05762,TX_QR,297996.68,2026-03-16
TX0040669,USR05762,TX_QR,49754.15,2026-03-16
TX0040670,USR05762,TX_TRF,1001277.05,2026-03-01
TX0040671,USR05762,TX_TRF,1667431.87,2026-03-26
TX0040672,USR05762,TX_TRF,1930934.19,2026-04-15
TX0040673,USR05762,TX_TRF,630866.82,2026-03-20
TX0040674,USR05762,TX_TRF,183520.27,2026-03-23
TX0040675,USR05762,TX_QR,1581454.0,2026-04-06
TX0040676,USR05762,TX_QR,1783673.73,2026-03-30
TX0040677,USR05762,TX_QR,955107.17,2026-04-12
TX0040678,USR05762,TX_TRF,1079592.47,2026-04-01
TX0040679,USR05763,TX_QR,315844.03,2026-03-23
TX0040680,USR05763,TX_QR,311970.86,2026-03-06
TX0040681,USR05763,TX_TRF,1343328.45,2026-03-10
TX0040682,USR05765,TX_QR,756270.36,2026-04-18
TX0040683,USR05765,TX_QR,1625026.18,2026-04-21
TX0040684,USR05765,TX_QR,1819207.2,2026-04-18
TX0040685,USR05765,TX_QR,1326743.73,2026-04-22
TX0040686,USR05765,TX_QR,798197.44,2026-05-12
TX0040687,USR05765,TX_TRF,48596.26,2026-05-30
TX0040688,USR05765,TX_TRF,887683.97,2026-06-03
TX0040689,USR05765,TX_TRF,1166166.7,2026-05-18
TX0040690,USR05765,TX_QR,36403.22,2026-05-14
TX0040691,USR05765,TX_QR,1686020.94,2026-06-23
TX0040692,USR05766,TX_SAV,46499752.6,2026-05-06
TX0040693,USR05766,TX_QR,1261286.3,2026-06-02
TX0040694,USR05766,TX_QR,1268890.92,2026-05-23
TX0040695,USR05766,TX_TRF,154575.09,2026-06-19
TX0040696,USR05766,TX_TRF,727567.14,2026-06-08
TX0040697,USR05767,TX_TRF,771476.03,2026-06-12
TX0040698,USR05767,TX_TRF,1935678.08,2026-06-14
TX0040699,USR05767,TX_TRF,406976.47,2026-06-24
TX0040700,USR05767,TX_QR,236404.71,2026-06-09
TX0040701,USR05767,TX_TRF,1261117.08,2026-06-14
TX0040702,USR05767,TX_TRF,1089725.35,2026-06-18
TX0040703,USR05768,TX_QR,1289875.73,2026-01-27
TX0040704,USR05768,TX_QR,105686.54,2026-02-09
TX0040705,USR05768,TX_TRF,114497.79,2026-02-06
TX0040706,USR05768,TX_QR,269433.72,2026-01-26
TX0040707,USR05768,TX_TRF,1863868.03,2026-04-02
TX0040708,USR05768,TX_TRF,527304.87,2026-04-11
TX0040709,USR05768,TX_QR,1806306.73,2026-04-16
TX0040710,USR05768,TX_QR,1765127.94,2026-03-26
TX0040711,USR05768,TX_TRF,1993996.64,2026-04-03
TX0040712,USR05768,TX_QR,1470452.02,2026-05-28
TX0040713,USR05768,TX_TRF,107521.76,2026-06-06
TX0040714,USR05768,TX_TRF,1253849.87,2026-06-22
TX0040715,USR05768,TX_TRF,953866.82,2026-06-07
TX0040716,USR05769,TX_TRF,768620.65,2026-02-16
TX0040717,USR05769,TX_TRF,1809276.12,2026-02-07
TX0040718,USR05769,TX_QR,221431.87,2026-02-02
TX0040719,USR05769,TX_QR,1738396.87,2026-01-27
TX0040720,USR05769,TX_TRF,1481023.18,2026-02-04
TX0040721,USR05769,TX_QR,1815056.75,2026-01-27
TX0040722,USR05769,TX_QR,1075425.06,2026-05-03
TX0040723,USR05769,TX_QR,1274326.62,2026-05-10
TX0040724,USR05769,TX_TRF,764489.88,2026-04-23
TX0040725,USR05769,TX_QR,1069149.27,2026-04-21
TX0040726,USR05770,TX_TRF,1895880.07,2026-02-03
TX0040727,USR05770,TX_TRF,1843698.26,2026-02-06
TX0040728,USR05770,TX_QR,860954.78,2026-02-18
TX0040729,USR05770,TX_QR,1440517.59,2026-02-10
TX0040730,USR05770,TX_QR,1745585.95,2026-01-31
TX0040731,USR05770,TX_QR,1753284.76,2026-01-22
TX0040732,USR05770,TX_TRF,1933285.48,2026-02-16
TX0040733,USR05770,TX_TRF,1297449.68,2026-05-01
TX0040734,USR05770,TX_QR,727239.75,2026-05-05
TX0040735,USR05770,TX_TRF,1882165.73,2026-05-08
TX0040736,USR05770,TX_TRF,1044780.25,2026-06-10
TX0040737,USR05770,TX_QR,206330.12,2026-05-27
TX0040738,USR05770,TX_TRF,1898196.94,2026-05-24
TX0040739,USR05770,TX_QR,1072223.59,2026-06-04
TX0040740,USR05770,TX_QR,1221618.84,2026-05-26
TX0040741,USR05770,TX_TRF,339627.9,2026-06-26
TX0040742,USR05770,TX_TRF,876707.58,2026-06-29
TX0040743,USR05771,TX_QR,591253.35,2026-01-25
TX0040744,USR05771,TX_QR,77635.44,2026-01-14
TX0040745,USR05771,TX_TRF,1546677.09,2026-01-18
TX0040746,USR05771,TX_QR,1643506.74,2026-01-06
TX0040747,USR05771,TX_TRF,131215.9,2026-01-09
TX0040748,USR05771,TX_TRF,255801.97,2026-04-01
TX0040749,USR05771,TX_TRF,434652.59,2026-03-19
TX0040750,USR05771,TX_TRF,1068345.58,2026-03-18
TX0040751,USR05771,TX_TRF,944962.1,2026-03-26
TX0040752,USR05771,TX_QR,46627.18,2026-04-02
TX0040753,USR05772,TX_TRF,1466828.78,2026-03-12
TX0040754,USR05772,TX_TRF,1004040.5,2026-03-13
TX0040755,USR05772,TX_QR,1372591.04,2026-02-26
TX0040756,USR05772,TX_TRF,1902188.58,2026-02-15
TX0040757,USR05773,TX_QR,330164.75,2026-05-16
TX0040758,USR05773,TX_TRF,87925.71,2026-05-10
TX0040759,USR05773,TX_TRF,601235.75,2026-06-07
TX0040760,USR05774,TX_TRF,1760762.3,2026-06-08
TX0040761,USR05774,TX_QR,21679.94,2026-06-05
TX0040762,USR05774,TX_TRF,539843.11,2026-06-01
TX0040763,USR05774,TX_QR,1023338.56,2026-05-16
TX0040764,USR05774,TX_QR,873338.96,2026-06-06
TX0040765,USR05774,TX_TRF,1539214.79,2026-06-17
TX0040766,USR05774,TX_TRF,1349595.58,2026-06-15
TX0040767,USR05775,TX_TRF,836684.77,2026-03-06
TX0040768,USR05775,TX_QR,1657553.23,2026-02-17
TX0040769,USR05775,TX_QR,1738529.97,2026-02-20
TX0040770,USR05775,TX_QR,477915.26,2026-03-06
TX0040771,USR05775,TX_TRF,1867771.27,2026-02-19
TX0040772,USR05775,TX_QR,562726.15,2026-03-11
TX0040773,USR05775,TX_QR,1171197.88,2026-03-10
TX0040774,USR05775,TX_TRF,448914.85,2026-02-27
TX0040775,USR05775,TX_TRF,1588300.78,2026-03-27
TX0040776,USR05775,TX_QR,635680.92,2026-03-25
TX0040777,USR05775,TX_TRF,693467.25,2026-04-08
TX0040778,USR05775,TX_QR,342609.7,2026-03-24
TX0040779,USR05775,TX_TRF,284374.73,2026-03-18
TX0040780,USR05775,TX_TRF,331487.11,2026-03-23
TX0040781,USR05775,TX_TRF,883799.61,2026-05-07
TX0040782,USR05775,TX_TRF,1274620.74,2026-04-19
TX0040783,USR05775,TX_TRF,1268221.73,2026-05-04
TX0040784,USR05775,TX_QR,1067634.93,2026-04-26
TX0040785,USR05775,TX_QR,1488919.45,2026-04-22
TX0040786,USR05776,TX_QR,1115325.71,2026-05-17
TX0040787,USR05776,TX_TRF,1552386.44,2026-05-05
TX0040788,USR05776,TX_QR,968349.05,2026-05-08
TX0040789,USR05776,TX_QR,637321.19,2026-05-30
TX0040790,USR05776,TX_TRF,1597919.06,2026-05-14
TX0040791,USR05776,TX_QR,186097.68,2026-05-25
TX0040792,USR05776,TX_QR,488849.22,2026-05-10
TX0040793,USR05776,TX_TRF,1889324.47,2026-06-28
TX0040794,USR05776,TX_QR,75330.87,2026-06-14
TX0040795,USR05776,TX_QR,1907944.34,2026-06-30
TX0040796,USR05777,TX_TRF,298604.73,2026-05-04
TX0040797,USR05777,TX_TRF,18495.94,2026-04-19
TX0040798,USR05777,TX_TRF,515829.94,2026-04-28
TX0040799,USR05777,TX_QR,874237.31,2026-04-25
TX0040800,USR05777,TX_TRF,854192.45,2026-05-12
TX0040801,USR05780,TX_TRF,105277.0,2026-03-07
TX0040802,USR05780,TX_TRF,282649.1,2026-03-17
TX0040803,USR05780,TX_QR,648783.33,2026-03-29
TX0040804,USR05780,TX_TRF,1711909.99,2026-03-20
TX0040805,USR05780,TX_QR,1053447.88,2026-03-29
TX0040806,USR05780,TX_TRF,1776555.6,2026-03-15
TX0040807,USR05780,TX_QR,120089.91,2026-03-19
TX0040808,USR05780,TX_QR,1994060.24,2026-03-11
TX0040809,USR05780,TX_TRF,1997013.92,2026-04-24
TX0040810,USR05780,TX_TRF,1591327.18,2026-04-19
TX0040811,USR05780,TX_QR,1492208.86,2026-04-20
TX0040812,USR05780,TX_TRF,101650.12,2026-04-14
TX0040813,USR05780,TX_QR,1664829.03,2026-04-20
TX0040814,USR05780,TX_QR,1172830.13,2026-04-13
TX0040815,USR05780,TX_QR,1844678.37,2026-04-11
TX0040816,USR05781,TX_SAV,36538204.07,2026-04-01
TX0040817,USR05781,TX_QR,1323964.29,2026-05-08
TX0040818,USR05781,TX_QR,1187481.24,2026-05-03
TX0040819,USR05781,TX_QR,115767.02,2026-04-22
TX0040820,USR05781,TX_QR,1614429.43,2026-05-12
TX0040821,USR05781,TX_QR,1520235.48,2026-05-04
TX0040822,USR05781,TX_QR,268694.59,2026-04-18
TX0040823,USR05781,TX_QR,1182607.46,2026-05-07
TX0040824,USR05781,TX_QR,1109883.43,2026-04-22
TX0040825,USR05781,TX_TRF,288526.22,2026-06-06
TX0040826,USR05781,TX_TRF,1998902.41,2026-06-10
TX0040827,USR05781,TX_QR,74099.99,2026-05-26
TX0040828,USR05781,TX_TRF,1554401.3,2026-05-17
TX0040829,USR05781,TX_QR,1682374.59,2026-06-02
TX0040830,USR05781,TX_TRF,1113526.8,2026-06-02
TX0040831,USR05781,TX_QR,97684.92,2026-05-18
TX0040832,USR05781,TX_TRF,1961003.28,2026-05-19
TX0040833,USR05782,TX_TRF,1250096.84,2026-02-26
TX0040834,USR05782,TX_QR,1777606.15,2026-03-12
TX0040835,USR05782,TX_QR,834628.53,2026-03-17
TX0040836,USR05782,TX_QR,468013.38,2026-02-25
TX0040837,USR05782,TX_QR,358536.5,2026-03-09
TX0040838,USR05782,TX_QR,597984.21,2026-03-04
TX0040839,USR05782,TX_TRF,1239060.2,2026-03-06
TX0040840,USR05782,TX_QR,820047.99,2026-06-15
TX0040841,USR05782,TX_QR,1532125.3,2026-06-21
TX0040842,USR05782,TX_TRF,1006377.15,2026-06-06
TX0040843,USR05782,TX_TRF,1932837.13,2026-06-17
TX0040844,USR05782,TX_TRF,550239.23,2026-06-06
TX0040845,USR05782,TX_QR,329474.5,2026-06-12
TX0040846,USR05782,TX_TRF,885283.16,2026-05-30
TX0040847,USR05783,TX_TRF,277065.32,2026-03-18
TX0040848,USR05783,TX_TRF,1015097.06,2026-03-20
TX0040849,USR05783,TX_QR,1848392.45,2026-03-23
TX0040850,USR05783,TX_TRF,282578.26,2026-03-31
TX0040851,USR05783,TX_QR,880276.39,2026-03-27
TX0040852,USR05783,TX_QR,312774.18,2026-04-15
TX0040853,USR05783,TX_TRF,492480.54,2026-05-03
TX0040854,USR05783,TX_QR,1499156.57,2026-04-26
TX0040855,USR05783,TX_QR,901650.28,2026-04-28
TX0040856,USR05783,TX_QR,1233603.83,2026-04-15
TX0040857,USR05784,TX_TRF,972534.82,2026-06-18
